,movie_id,title,genre,release_year,runtime,rating,vote_count,director,cast,overview,gross,poster_link
362,4234,Scream 3,"['Horror', 'Mystery']",2000,116,6.0,3500,Wes Craven,"['David Arquette', 'Neve Campbell', 'Courteney Cox', 'Patrick Dempsey']","While Sidney Prescott and her friends visit the Hollywood set of Stab 3, the third film based on the Woodsboro murders, another Ghostface killer rises to terrorize them.",121834276,/qpH8ToZVlFD1bakL04LkEKodyDI.jpg
363,4247,Scary Movie,['Comedy'],2000,88,6.355,6825,Keenen Ivory Wayans,"['Anna Faris', 'Jon Abrahams', 'Marlon Wayans', 'Shawn Wayans']","A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",259019771,/lRQiJXETkCnVVurHmglNvMXrZOx.jpg
364,4248,Scary Movie 2,['Comedy'],2001,82,5.8,4564,Keenen Ivory Wayans,"['Anna Faris', 'Regina Hall', 'Shawn Wayans', 'Marlon Wayans']","While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",96220678,/misUOxijsbV6i5KkJwsEY7bCqFP.jpg
365,4256,Scary Movie 3,['Comedy'],2003,84,5.974,4002,David Zucker,"['Anna Faris', 'Simon Rex', 'Anthony Anderson', 'Charlie Sheen']","In the third installment of the Scary Movie franchise, news anchorwoman Cindy Campbell has to investigate mysterious crop circles and killing video tapes, and help the President stop an alien invasion in the process.",172673217,/A6t3OUc1PSb7Tyvsinh9vJA1HlL.jpg
366,4257,Scary Movie 4,['Comedy'],2006,83,5.479,3199,David Zucker,"['Anna Faris', 'Regina Hall', 'Craig Bierko', 'Bill Pullman']","Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",133262620,/vL03Mk1ES5uo1ZdXovz6NtgsbSb.jpg
367,4258,Scary Movie 5,['Comedy'],2013,88,4.799,2752,Malcolm D. Lee,"['Ashley Tisdale', 'Simon Rex', 'Charlie Sheen', 'Gracie Whitton']","Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon.",58378744,/vBqLLxE6GaAPhO6v9EFvFbLZ7Ap.jpg
368,4442,The Brothers Grimm,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Thriller']",2005,118,5.838,2699,Terry Gilliam,"['Matt Damon', 'Heath Ledger', 'Lena Headey', 'Peter Stormare']","Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.",17300000,/v6J7QGCSrtvwvqAt6783BbO3h61.jpg
369,4476,Legends of the Fall,"['Drama', 'Western', 'Romance', 'War', 'Action']",1994,133,7.385,2528,Edward Zwick,"['Brad Pitt', 'Anthony Hopkins', 'Aidan Quinn', 'Julia Ormond']","In early 20th-century Montana, Col. William Ludlow lives on a ranch in the wilderness with his sons, Alfred, Tristan, and Samuel. Eventually, the unconventional but close-knit family are bound by loyalty, tested by war, and torn apart by love, as told over the course of several decades in this epic saga.",130638883,/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg
370,4488,Friday the 13th,['Horror'],1980,95,6.4,2859,Sean S. Cunningham,"['Betsy Palmer', 'Adrienne King', 'Jeannine Taylor', 'Robbi Morgan']",Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,59204601,/HzrPn1gEHWixfMOvOehOTlHROo.jpg
371,4513,30 Days of Night,"['Horror', 'Thriller']",2007,113,6.423,2725,David Slade,"['Josh Hartnett', 'Melissa George', 'Danny Huston', 'Ben Foster']","This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.",45505973,/7LwSrvFA0gz1KAlcrGcinoQPene.jpg
372,4523,Enchanted,"['Comedy', 'Family', 'Fantasy', 'Romance']",2007,107,6.822,5339,Kevin Lima,"['Amy Adams', 'Patrick Dempsey', 'James Marsden', 'Timothy Spall']","The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",255487652,/8KCNzCArLlvLdQoHx6npua2VSVc.jpg
373,4564,Sex and the City,"['Comedy', 'Drama', 'Romance']",2008,146,6.579,2090,Michael Patrick King,"['Sarah Jessica Parker', 'Kim Cattrall', 'Kristin Davis', 'Cynthia Nixon']",A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,353800000,/AhNfnsGW95RKHQNLdgFH48UN0Zy.jpg
374,4614,The Sum of All Fears,"['Thriller', 'Action', 'Drama']",2002,124,6.34,1681,Phil Alden Robinson,"['Ben Affleck', 'Morgan Freeman', 'James Cromwell', 'Liev Schreiber']","When the president of Russia suddenly dies, a man whose politics are virtually unknown succeeds him. The change in political leaders sparks paranoia among American CIA officials, so CIA director Bill Cabot recruits a young analyst to supply insight and advice on the situation. Then the unthinkable happens: a nuclear bomb explodes in a U.S. city, and America is quick to blame the Russians.",125921372,/3E4LW4bjRhEMDeeXeIsmkJ94v8K.jpg
375,4643,The Guardian,"['Action', 'Adventure', 'Drama']",2006,139,7.138,1489,Andrew Davis,"['Kevin Costner', 'Ashton Kutcher', 'Sela Ward', 'Melissa Sagemiller']","A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's 'A' School, where legendary rescue swimmer, Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice.",84973540,/zFhFjrckfmdb33VDeRykumMmebU.jpg
376,4824,The Jackal,"['Action', 'Thriller', 'Adventure', 'Crime']",1997,124,6.375,1831,Michael Caton-Jones,"['Bruce Willis', 'Richard Gere', 'Sidney Poitier', 'Diane Venora']","Hired by a powerful member of the Russian mafia to avenge an FBI sting that left his brother dead, a psychopathic hitman known only as The Jackal proves an elusive target for the people charged with the task of bringing him down: a deputy FBI director, a Russian MVK Major,  and a jailed IRA terrorist who can recognize him.",99300000,/oXF26QmDEaRaH9Fbhs3NXtcnryx.jpg
377,4836,Layer Cake,"['Drama', 'Thriller', 'Crime']",2004,105,6.924,2032,Matthew Vaughn,"['Daniel Craig', 'Sienna Miller', 'Tom Hardy', 'Colm Meaney']","When a seemingly straight-forward drug deal goes awry, XXXX has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin...",5400000,/rDOxXteqxALBaSa3V3zTjGJuyWB.jpg
378,4922,The Curious Case of Benjamin Button,"['Drama', 'Fantasy', 'Romance']",2008,166,7.588,12614,David Fincher,"['Brad Pitt', 'Cate Blanchett', 'Taraji P. Henson', 'Julia Ormond']","Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.",185800000,/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg
379,4951,10 Things I Hate About You,"['Comedy', 'Romance', 'Drama']",1999,97,7.591,7977,Gil Junger,"['Heath Ledger', 'Julia Stiles', 'Joseph Gordon-Levitt', 'Larisa Oleynik']","On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",37478166,/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg
380,4982,American Gangster,"['Drama', 'Crime']",2007,157,7.585,5316,Ridley Scott,"['Russell Crowe', 'Denzel Washington', 'Chiwetel Ejiofor', 'Cuba Gooding Jr.']","Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Partly based on a true story.",166500000,/sX9idXDqRUxE5ffww3n3RV5gL55.jpg
381,4985,The Longest Yard,"['Comedy', 'Drama']",1974,121,6.724,281,Robert Aldrich,"['Burt Reynolds', 'Eddie Albert', 'Ed Lauter', 'Michael Conrad']","A football player-turned-convict organizes a team of inmates to play against a team of prison guards. His dilemma is that the warden asks him to throw the game in return for an early release, but he is also concerned about the inmates' lack of self-esteem.",40100000,/h8Jrhr2pZowu8CO5lXXEdhkRQ76.jpg
382,5146,The In-Laws,"['Action', 'Comedy']",2003,98,5.615,273,Andrew Fleming,"['Michael Douglas', 'Albert Brooks', 'Ryan Reynolds', 'Candice Bergen']","Right before his daughter's wedding, a mild-mannered foot doctor discovers that his new in-laws are international smugglers.",-13200000,/uziAQLzimrP8eW3w37F8lo8CnD3.jpg
383,5174,Rush Hour 3,"['Action', 'Comedy', 'Crime']",2007,90,6.484,3231,Brett Ratner,"['Jackie Chan', 'Chris Tucker', 'Hiroyuki Sanada', 'Max von Sydow']","After a botched assassination attempt, the mismatched duo finds themselves in Paris, struggling to retrieve a precious list of names, as the murderous crime syndicate's henchmen try their best to stop them. Once more, Lee and Carter must fight their way through dangerous gangsters; however, this time, the past has come back to haunt Lee. Will the boys get the job done once and for all?",118097122,/rZ7IxJlPhNNJ6Rn8z1rzsXuA70P.jpg
384,5175,Rush Hour 2,"['Action', 'Comedy', 'Crime']",2001,90,6.741,4033,Brett Ratner,"['Jackie Chan', 'Chris Tucker', 'John Lone', 'Zhang Ziyi']","It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.",257325802,/aBQf2vMiCINeVC9v6BGVYKXurTh.jpg
385,5255,The Polar Express,"['Animation', 'Adventure', 'Family', 'Fantasy']",2004,100,6.7,6175,Robert Zemeckis,"['Tom Hanks', 'Leslie Zemeckis', 'Eddie Deezen', 'Nona Gaye']","When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",145634054,/eOoCzH0MqeGr2taUZO4SwG416PF.jpg
386,5503,The Fugitive,"['Action', 'Thriller', 'Drama']",1993,131,7.467,4166,Andrew Davis,"['Harrison Ford', 'Tommy Lee Jones', 'Joe Pantoliano', 'Jeroen Krabbé']","Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name.",139875799,/b3rEtLKyOnF89mcK75GXDXdmOEf.jpg
387,5549,RoboCop 2,"['Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller']",1990,117,5.998,1846,Irvin Kershner,"['Peter Weller', 'Nancy Allen', 'Tom Noonan', 'Belinda Bauer']","After a successful deployment of the RoboCop Law Enforcement unit, OCP sees its goal of urban pacification come closer and closer, but as this develops, a new narcotic known as ""Nuke"" invades the streets led by God-delirious leader Cane. As this menace grows, it may prove to be too much for Murphy to handle. OCP tries to replicate the success of the first unit, but ends up with failed prototypes with suicidal issues... until Dr. Faxx, a scientist straying away from OCP's path, uses Cane as the new subject for the RoboCop 2 project, a living God.",10681173,/99l6Jt3ygKKmv7K8D6jdLz33tcB.jpg
388,5689,The Blue Lagoon,"['Romance', 'Adventure']",1980,104,6.165,1789,Randal Kleiser,"['Brooke Shields', 'Christopher Atkins', 'Leo McKern', 'William Daniels']","Two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. Soon, however, the cook dies and the young boy and girl are left on their own. Days become years and Emmeline and Richard make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?",54353106,/vSYaATEBqsy0Ad4CQxs3D5IXQUm.jpg
389,5833,Casper's Haunted Christmas,"['Animation', 'Family', 'Fantasy']",2000,84,5.376,181,Owen Hurley,"['Brendon Ryan Barrett', 'Kathleen Barr', 'Ian James Corlett', 'Graeme Kingston']","Kibosh, supreme ruler of all ghosts, decrees that casper must scare at least one person before Christmas Day so Casper visits Kriss, Massachusetts where he meets the Jollimore family and sets out to complete his mission. As usual, kindhearted Casper has a ghastky time trying to scare anyone; so The Ghostly Trio, fed up with his goody-boo-shoes behavior, secretly hires Casper's look-alike cousin Spooky to do the job-with hilarious results.",0,/3BFR30kh0O3NKR1Sfea3HXCG6hw.jpg
390,5876,The Mist,"['Horror', 'Science Fiction', 'Thriller']",2007,126,6.926,5110,Frank Darabont,"['Thomas Jane', 'Laurie Holden', 'Toby Jones', 'Marcia Gay Harden']","After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",39470220,/1CvJ6diBACKPVGOpcWuY4XPQdqX.jpg
391,5902,A Bridge Too Far,"['Drama', 'History', 'War']",1977,175,7.2,799,Richard Attenborough,"['Dirk Bogarde', 'James Caan', 'Michael Caine', 'Sean Connery']",The story of Operation Market Garden—a failed attempt by the allies in the latter stages of WWII to end the war quickly by securing three bridges in Holland allowing access over the Rhine into Germany. A combination of poor allied intelligence and the presence of two crack German panzer divisions meant that the final part of this operation (the bridge in Arnhem over the Rhine) was doomed to failure.,28750000,/twPQYBNDTAmOa9x8fNdKYMFSxQD.jpg
392,5915,Into the Wild,"['Adventure', 'Drama']",2007,148,7.804,9422,Sean Penn,"['Emile Hirsch', 'Marcia Gay Harden', 'William Hurt', 'Jena Malone']","After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness.",41255142,/2MSGZEE6XZd2r4ODNziwAw7Hpw0.jpg
